JAVA,없는 숫자 더하기,연산/,"class Solution {
    public int solution(int[] numbers) {
        
        int sum = 0;

        for(int i : numbers)
	        sum += i;
        
        return (45 - sum);
    }
}",bingo4xg
JAVA,두 수의 차,연산/,"class Solution {
    public int solution(int num1, int num2) {
        return num1-num2;
    }
}",bingo4xg
JAVA,추억 점수,연산/,"class Solution {
    public int[] solution(String[] name, int[] yearning, String[][] photo) {
        
        // int 배열 answer를 photo의 길이만큼 초기화
        int[] answer = new int[photo.length]; //int[] answer = {};
        for(int i=0; i<photo.length; i++) {
            for(int j=0; j<photo[i].length; j++) {
                for(int k=0; k<name.length; k++) {
                    if(name[k].equals(photo[i][j])) { // if(name[k] == photo[i][j])
                        answer[i] += yearning[k];
                    } 
                }
            }
        }
        return answer;
    }
}",bingo4xg
JAVA,문자열 섞기,연산/ 문자열/,"class Solution {
    public String solution(String str1, String str2) {
        String answer = """";

        for(int i = 0; i < str1.length(); i++)
        {
            answer+= str1.charAt(i);
            answer+= str2.charAt(i);
        }

        return answer;
    }
}",bingo4xg
JAVA,중복된 숫자 개수,연산/,"class Solution {
    public int solution(int[] array, int n) {
        
        int result = 0;
        
        for(int i = 0; i < array.length; i++)
        {
            if (array[i] == n)
                result++;
        }
        
        return result;
    }
}",bingo4xg
JAVA,두 수의 합,연산/,"class Solution {
    public int solution(int num1, int num2) {
        return num1 + num2;
    }
}",bingo4xg
JAVA,달리기 경주,집합과 맵/,"import java.util.HashMap;
import java.util.Map;

class Solution {
    
    public String[] solution(String[] players, String[] callings) {
        // 각 선수의 이름과 위치를 매핑하는 해시맵
        Map<String, Integer> playerPositions = new HashMap<>();
        
        for (int i = 0; i < players.length; i++) 
        {
            playerPositions.put(players[i], i);
        }

        for (String calling : callings) // 첫번째 반복: calling = kai
        {
            // 호출된 선수의 현재 위치
            int currentPosition = playerPositions.get(calling); // currentPosition = kai의 등수 = 3
            
            // 앞선 선수와 위치를 교환
            String playerInFront = players[currentPosition - 1]; // playerInFront = poe
            players[currentPosition - 1] = calling;
            players[currentPosition] = playerInFront;

            // 위치가 교환된 두 선수의 새 위치를 업데이트
            playerPositions.put(calling, currentPosition - 1);
            playerPositions.put(playerInFront, currentPosition);
        }

        return players;
    }
}",bingo4xg
JAVA,옹알이(1),배열/,"class Solution {
    public int solution(String[] babbling) {
        int answer = 0;
        
        for(int i=0; i<babbling.length; i++)
        {
            babbling[i] = babbling[i].replace(""aya"", "" "");
            babbling[i] = babbling[i].replace(""ye"", "" "");
            babbling[i] = babbling[i].replace(""woo"", "" "");
            babbling[i] = babbling[i].replace(""ma"", "" "");
            
            babbling[i] = babbling[i].replace("" "", """");
            
            if(babbling[i].equals(""""))
            {
                answer++;
            }
        }
        
        return answer;
    }
}
```",bingo4xg
JAVA,문자열 겹쳐쓰기,구현/,"class Solution {
    public String solution(String my_string, String overwrite_string, int s) {
        
        StringBuilder sb = new StringBuilder(my_string);
        
        for (int i = 0; i < overwrite_string.length(); i++) 
        {
            sb.setCharAt(s + i, overwrite_striang.charAt(i));
        }
        
        return sb.toString();
        
        // String start = my_string.substring(0, s);
        // String end = my_string.substring(s + overwrite_string.length());
        // return start + overwrite_string + end;
    }
}",bingo4xg
JAVA,실패율,연산/구현/,"import java.util.Arrays;
import java.util.Comparator;

public class Solution {
    public int[] solution(int N, int[] stages) 
    {
        Stage[] stageArray = new Stage[N];

        // 사용자의 수
        int totalUsers = stages.length;

        for (int i = 1; i <= N; i++) 
        {
            int count = 0;

            // 해당 스테이지에 멈춰있는 사용자 수 계산
            for (int j = 0; j < stages.length; j++) 
            {
                if (stages[j] == i) 
                {
                    count++;
                }
            }
            
            // 실패율 계산
            double failRate;
            if (totalUsers == 0) 
            {
                failRate = 0;
            } 
            else 
            {
                failRate = (double) count / totalUsers;
            }

            stageArray[i - 1] = new Stage(i, failRate);

            totalUsers -= count;
        }

        // 정렬: 실패율 내림차순, 실패율 같을 시 스테이지 번호 오름차순
        Arrays.sort(stageArray, new Comparator<Stage>() {
            @Override
            public int compare(Stage o1, Stage o2) {
                if (o1.failRate < o2.failRate) {
                    return 1;
                } else if (o1.failRate > o2.failRate) {
                    return -1;
                } else {
                    return o1.stageNumber - o2.stageNumber;
                }
            }
        });

        // 결과 배열 생성
        int[] result = new int[N];
        for (int i = 0; i < N; i++) 
        {
            result[i] = stageArray[i].stageNumber;
        }

        return result;
    }

    class Stage 
    {
        int stageNumber;
        double failRate;

        Stage(int stageNumber, double failRate) {
            this.stageNumber = stageNumber;
            this.failRate = failRate;
        }
    }
}",bingo4xg
JAVA,flag에 따라 다른 값 반환하기,연산/,"class Solution {
    public int solution(int a, int b, boolean flag) {
        
        if (flag == true)
            return a + b;
        else if (flag == false)
            return a - b;

        /*
        if (flag)
            return a + b;
        else
            return a - b;
        */
    }
}",bingo4xg
JAVA,문자 리스트를 문자열로 변환하기,문자열/,"class Solution {
    public String solution(String[] arr) {
        String answer = """";

        for(int i = 0; i < arr.length; i++ /*String a : arr*/) 
        {
            answer += arr[i];
        }

        return answer;
        
        // return String.join("""", arr);
    }
}",bingo4xg
JAVA,홀짝 구분하기,연산/ 구현/,"import java.util.Scanner;

public class Solution {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        int n = sc.nextInt();
        
        if(n % 2 == 0)
        {
            System.out.println(n + "" is even"");
        }
        else
        {
            System.out.println(n + "" is odd"");
        }
        
        // System.out.print(n + "" is ""+(n % 2 == 0 ? ""even"" : ""odd""));
    }
}",bingo4xg
JAVA,약수의 합,연산/,"class Solution {
    public int solution(int n) {
        int answer = 0;
        
//         for(int i=1; i<=n; i++)
//         {
//             if(n%i == 0)
//             {
//                 answer = answer + i;
//             }
//         }
        
//         return answer;
                
        for(int i=2; i<n; i++)
        {
            if(n%i == 0)
            {
                answer = answer + i;
            }
        }
        answer = answer + n + 1;
        
        return answer;
    }
}",bingo4xg
JAVA,공배수,연산/,"class Solution {
    public int solution(int number, int n, int m) {
        /* int answer = 0;
        return answer; */
        
        if (number % n == 0 && number % m == 0)
        {
            return 1;
        }
        else return 0;
    }
}",bingo4xg
JAVA,문자열 곱하기,구현/,"class Solution {
    public String solution(String my_string, int k) {
        String answer = """";
                
        for (int i = 0; i < k; i++) 
        {
            answer += my_string;
        }
        
        return answer;
        
        // return my_string.repeat(k);
    }
}
```",bingo4xg
JAVA,덧칠하기,연산/ 구현/,"class Solution {
    public int solution(int n, int m, int[] section) {
        int count = 0;
        int lastPainted = 0;

        for (int i = 0; i < section.length; i++) {
            if (section[i] > lastPainted) {
                count++;
                lastPainted = section[i] + m - 1;
            }
        }

        return count;
    }
}",bingo4xg
JAVA,문자열 돌리기,구현/,"import java.util.Scanner;

public class Solution {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String a = sc.next();
        
        for(int i=0; i<a.length(); i++)
            System.out.println(a.charAt(i));
    }
}",bingo4xg
JAVA,문자열 붙여셔 출력하기,구현/,"import java.util.Scanner;

public class Solution {
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        String a = sc.next();
        String b = sc.next();
        
        System.out.print(a+b);
    }
}",bingo4xg
JAVA,수박수박수박수박수박수?,구현/,"class Solution {
    public String solution(int n) {
        String answer = """";
        
        for(int i=0; i<n; i++)
        {
            if(i%2==0)
                answer = answer + ""수"";
            else
                answer = answer + ""박"";
        }
        return answer;
    }
}",bingo4xg
JAVA,파일 합치기,DP/,"import java.util.*;
import java.io.*;

public class Main {
    public static void main(String[] args) throws IOException {
        BufferedReader br = new BufferedReader(new InputStreamReader(System.in));
        int T = Integer.parseInt(br.readLine());

        StringTokenizer st;
        for (int t = 0; t < T; t++) {
            int n = Integer.parseInt(br.readLine());

            int[] files = new int[n + 1]; // files[i] = 1번 부터 i번 까지의 합
            int[][] dp = new int[n + 1][n + 1]; // dp[s][e] = s 부터 e까지 합할 때 최소한의 비용

            st = new StringTokenizer(br.readLine());

            files[1] = Integer.parseInt(st.nextToken()); // 1번까지의 합은 1번이랑 같다.
            for (int i = 2; i <= n; i++) { // 2번 부터 n번 까지
                int val = Integer.parseInt(st.nextToken()); // 현재 번호의 값
                files[i] = val + files[i - 1]; // 현재번호의 값과 이전 번호까지의 누적합을 더하면 현재 번호까지의 누적합
            }

            for (int bundle = 1; bundle < n; bundle++) { // 시작 번호부터 몇장을 묶을 것인가?
                for (int start = 1; start + bundle <= n; start++) { // 시작 번호가 몇번인가?
                    int end = start + bundle;
                    // bundle 이 증가하기 때문에 똑같은 [start][end]를 탐색할 일은 없다.
                    dp[start][end] = Integer.MAX_VALUE; // min 비교를 위해 [start][end] 는 최대값

                    // 시작 번호부터 끝 번호 사이의 범위
                    for (int middle = start; middle < end; middle++) { // middle 지점을 기준으로 나눈다.
                        dp[start][end] = Math.min( // start ~ end 구간의 최소 비용을 구한다.
                                dp[start][end], // 이미 저장된 start ~ end 구간의 비용
                                dp[start][middle] + dp[middle + 1][end] + (files[end] - files[start - 1])
                                // middle 을 기준으로 나눠서 계산 후 start ~ end 의 부분합을 더한다.
                        );
                    }
                }
            }
            System.out.println(dp[1][n]); 
        }
    }
}

// 주어진 소설 파일들은 연속적인 장이다. 그러므로 정렬해서 푸는 방식은 불가능, 무조건 연속된 두 파일을 합쳐야한다.
// 마지막으로 파일을 합칠 때는 전체 합이랑 동일한 값

// 1번 예제 40 30 30 50
// 40 + ((30 + 30) + 50)
// 40 + (30 + (30 + 50))
// (40 + 30) + (30 + 50)
// ((40 + 30) + 30) + 50

// 40 30 30 3개로 가정
// 40 + (30 + 30) -> DP[1][1] + DP[2][3]
// (40 + 30) + 30 -> DP[1][2] + DP[3][3]
// DP[1][3] = Math.min(DP[1][1] + DP[2][3], DP[1][2] + DP[3][3])

// 40 30 30 50
// 40 + ((30 + 30) + 50) -> DP[1][1] + DP[2][4]
// 40 + (30 + (30 + 50)) -> DP[1][1] + DP[2][4]
    // DP[2][4] = 30 + 30 + 50
    // 30 + (30 + 50) -> DP[2][2] + DP[3][4]
    // (30 + 30) + 50 -> DP[2][3] + DP[4][4]
    // DP[2][4] = Math.min(DP[2][2] + DP[3][4], DP[2][3] + DP[4][4])

// (40 + 30) + (30 + 50) -> DP[1][2] + DP[3][4]

// (40 + (30 + 30)) + 50 -> DP[1][3] + DP[4][4]
// ((40 + 30) + 30) + 50 -> DP[1][3] + DP[4][4]
    // 40 + (30 + 30) -> DP[1][1] + DP[2][3]
    // (40 + 30) + 30 -> DP[1][2] + DP[3][3]
    // DP[1][3] = Math.min(DP[1][1] + DP[2][3], DP[1][2] + DP[3][3])

// m = 1; m < e; m++
// DP[s][e] = Math.min(DP[s][e], DP[s][m] + DP[m + 1][e])

// 최적의 방법으로 파일을 묶는 점화식은 찾았는데... 비용은 어쩌지
// f[n + 1] : f[1] = 40, f[2] = 70, f[3] = 100, f[4] = 150
// 1번에서 2번까지의 합은 f[2] = 70
// 1번에서 3번까지의 합은 f[3] = 100
// 2번에서 3번까지의 합은 f[3] - f[1] = 60
// 2번에서 4번까지의 합은 f[4] - f[1] = 110

// DP[1][4]
// DP[1][1] + DP[2][4] -> 1부터 4까지의 합 f[4]가 필요 -> f[4] - f[0]
    // DP[1][1]
        // 1부터 1까지 = f[1] - f[0]
    // DP[2][4]
        // DP[2][2] + DP[3][4]
            // 2부터 4까지 = f[4] - f[1]
        // DP[2][3] + DP[4][4]
            // 2부터 4까지 = f[4] - f[1]
// DP[1][2] + DP[3][4]
// DP[1][3] + DP[4][4]

// m = 1; m < e; m++
// DP[s][e] = Math.min(DP[s][e], DP[s][m] + DP[m + 1][e] + (f[e] - f[s - 1]))",dnjs2721
JAVA,회장뽑기,그래프 이론/그래프 탐색/너비 우선 탐색/최단 경로/플로이드–워셜/,"import java.util.*;
import java.io.*;

public class Main {
    static int n;
    static ArrayList<Integer>[] map;

    public static void main(String[] args) throws IOException {
        BufferedReader br = new BufferedReader(new InputStreamReader(System.in));
        n = Integer.parseInt(br.readLine());

        map = new ArrayList[n + 1]; // 친구 정보를 저장할 리스트 배열, map[i] 는 i의 친구들을 나타낸다.
        for (int i = 1; i <= n; i++) { // 1부터 n까지
            map[i] = new ArrayList<>(); // 리스트 초기화
        }

        StringTokenizer st;
        while (true) { // a, b 가 둘 다 -1 이면 입력 종료
            st = new StringTokenizer(br.readLine());
            int a = Integer.parseInt(st.nextToken()); // 사람 A
            int b = Integer.parseInt(st.nextToken()); // 사람 B
            if (a == -1 && b == -1) break; // a, b 둘 다 -1일 경우 입력 종료
            map[a].add(b); // a에 친구 b를 추가
            map[b].add(a); // b에 친구 a를 추가
        }

        int minScore = Integer.MAX_VALUE; // 현재까지의 최소 점수
        ArrayList<Integer> chairMans = new ArrayList<>(); // 회장 후보를 담는 리스트
        for (int i = 1; i <= n; i++) { // 1 부터 n 까지 탐색
            int res = bfs(i); // i 번째 사람을 기준으로 회장 점수를 계산한다.
            if (res <= minScore) { // 만약 회장 점수가 이전 minScore 보다 작거나 같을 때
                if (res < minScore) { // 작을 경우
                    minScore = res; // minScore 를 현재 회장 점수로 변경
                    chairMans.clear(); // 현재 회장 후보를 삭제한다.
                }
                chairMans.add(i); // 회장 후보에 i 추가
            }
        }
        System.out.printf(""%d %d\n"", minScore, chairMans.size()); // 회소 점수와 회장 후보의 수를 출력
        chairMans.sort((o1, o2) -> o1 - o2); // 회장 후보를 오름 차순으로 정렬
        for (int chairMan : chairMans) {
            System.out.print(chairMan + "" ""); // 회장 후보 출력
        }
    }

    public static int bfs(int start) {
        int[] visited = new int[n + 1]; // 방문배열 겸 각 인덱스가 몇다리 친구인지 저장하는 배열
        Queue<Integer> q = new LinkedList<>();
        q.add(start); // 큐에 시작 번호를 넣는다.
        // 방문배열[시작번호] 에는 1을 넣는다.
        // 1을 넣으면 1다리를 거쳐 친구가 된다는 말이지만 방문체크를 위해 1을 넣어야만 한다.
        // 후에 나온 결과에 -1을 해주면 올바를 결과를 얻을 수 있다.
        visited[start] = 1;
        while (!q.isEmpty()) { // 큐가 빌 때 까지 반복
            Integer startNode = q.poll(); // 탐색 시작 노드
            for (int node : map[startNode]) { // 탐색 시작 노드와 친구들인 노드들을 탐색
                if (visited[node] != 0) continue; // 만약 친구 노드가 0이 아니라면, 즉 이미 방문한 노드라면 통과
                // 친구 노드의 방문 값은 탐색 시작 노드의 방문 값 + 1이다.
                visited[node] = visited[startNode] + 1; // 탐색 시작 노드에서 한다리 걸쳐야지만 알 수 있는 노드라는 뜻
                q.add(node); // 큐에 친구 노드를 추가하고 탐색을 이어간다.
            }
        }

        // 방문 배열중 최대 값을 구한다.
        // 이 값이 start 번호를 기준으로 했을 때 start 의 회장 점수가 된다.
        // 방문배열[시작번호] 에 1을 넣었기 때문에 -1을 해준다.
        return Arrays.stream(visited).max().orElse(0) - 1; // orElse 가 동작하는 일은 없지만 하지 않으면 OptionalInt 를 반환햐야 한다.
    }
}",dnjs2721
JAVA,뱀과 사다리 게임,그래프 이론/ 그래프 탐색/ 너비 우선 탐색/,"import java.util.*;
import java.io.*;

public class Main {
    static int n, m; // 사다리와 뱀의 수
    static Map<Integer, Integer> map = new HashMap<>(); // 사다리와 뱀의 위치 정보
    static int[] visited; // 방문 배열 겸 해당칸에 도달 하기 위한 최소 주사위 갯수

    public static void main(String[] args) throws IOException {
        BufferedReader br = new BufferedReader(new InputStreamReader(System.in));
        StringTokenizer st = new StringTokenizer(br.readLine());

        n = Integer.parseInt(st.nextToken());
        m = Integer.parseInt(st.nextToken());

        // 모든 칸은 최대 하나의 사다리 또는 뱀을 가지고 있다.
        // 즉 사다리로 이어진 두 칸 에는 뱀의 시작 과 끝이 있을 수 없으며, 그 반대도 동이라하다.
        // 이 말은 사다리와 뱀이 겹치지 않으니 구분하지 않아도 된다는 뜻이다.
        for (int i = 0; i < n + m; i++) {
            st = new StringTokenizer(br.readLine());
            int x = Integer.parseInt(st.nextToken());
            int y = Integer.parseInt(st.nextToken());
            map.put(x, y); // x 칸에 도착하면 y 칸으로 이동한다.
        }

        visited = new int[101]; // 1부터 100까지의 방문 배열 초기화
        bfs(1); // 1부터 탐색 시작

        // 항상 100번칸에 도착한다.
        System.out.println(visited[100] - 1); // 100번칸의 최소 주사위를 출력한다.
    }

    public static void bfs(int start) {
        Queue<Integer> q = new LinkedList<>();
        q.add(start);
        visited[start] = 1; // 원래 시작은 0이지만 편의를 위해 1로 저장, 후에 -1 처리
        while (!q.isEmpty()) { // 큐가 빌 때 까지 탐색
            Integer now = q.poll(); // 현재 위치
            for (int i = 1; i <= 6; i++) { // 1부터 6까지의 주사위 눈금, 해당 수 만큼 이동한다
                int next = now + i; // 주사위 눈금과 현재 위치를 더한 값
                if (next > 100) continue; // 만약 next 가 100을 넘는다면 이동이 불가능하다.
                // map 의 getOrDefault 를 통해 만약 해당칸에 사다리나 뱀이 있다면 사다리나 뱀을 통해 이동한 뒤의 위치를 반환
                // 사다리가 없다면 next 의 값을 가진다.
                Integer afterRolling = map.getOrDefault(next, next); // 이동 후 위치
                // 만약 이동 후 위치가 방문한 곳이라면 최소 주사위가 아니기에 넘어간다.
                if (visited[afterRolling] == 0) {  // 이동 후 위치가 방문한적 없는 위치라면
                    visited[afterRolling] = visited[now] + 1; // 주사위를 굴리기 전의 위치의 주사위 수 + 1을 한 값을 저장한다.
                    q.add(afterRolling); // 큐에 추가하여 탐색을 이어간다.
                }
            }
        }
    }
}

// 주사위의 각 면에는 1부터 6까지 수가 하나씩 있다.
// 게임의 크기는 10x10, 1 ~ 100
// 주사위의 수만큼 이동해야 한다.
// 100번 칸을 넘어가면 이동 불가능
// 도착 칸이 사다리라면 사다리를 타고 이동
// 뱀이 있는 칸에 도착하면 뱀을 따라 내려감
// 1번 칸에서 시작해 100번 칸에 도착하자.
// 최소한으로 주사위를 굴려서!",dnjs2721
JAVA,특정 거리의 도시 찾기,그래프 이론/그래프 탐색/ 너비 우선 탐색 / 데이크스트라 /최단 경로/,"import java.util.*;
import java.io.*;

public class Main {
    static int n, m, k, x;
    static ArrayList<Integer>[] map;
    static int[] res;
    public static void main(String[] args) throws IOException {
        BufferedReader br = new BufferedReader(new InputStreamReader(System.in));
        StringTokenizer st = new StringTokenizer(br.readLine());

        n = Integer.parseInt(st.nextToken()); // 도시의 개수
        m = Integer.parseInt(st.nextToken()); // 도로의 개수
        k = Integer.parseInt(st.nextToken()); // 거리 정보
        x = Integer.parseInt(st.nextToken()); // 시작 도시

        res = new int[n + 1]; // res[i]는 시작 도시로 부터 거리
        map = new ArrayList[n + 1]; // map[i]는 i 도사에서 갈 수 있는 도시들
        for (int i = 0; i <= n; i++) {
            map[i] = new ArrayList<>();
        }

        for (int i = 0; i < m; i++) {
            st = new StringTokenizer(br.readLine());
            int a = Integer.parseInt(st.nextToken());
            int b = Integer.parseInt(st.nextToken());
            map[a].add(b); // a에서 갈 수 있는 도시로 b 추가
        }

        bfs(x); // 탐색 시작

        if (map[0].size() == 0) { // k 거리의 도시가 없다면
            System.out.println(-1); // -1 출력
        } else {
            map[0].sort((o1, o2) -> o1 - o2); // k 거리의 도시를 오름 차순으로 정렬
            for (int num : map[0]) {
                System.out.println(num); // 순서대로 출력
            }
        }
    }

    public static void bfs(int start) {
        Queue<Integer> q = new LinkedList<>();
        q.add(start);
        res[start] = 1; // 시작 도시의 거리는 0이지만 방문 체크를 위해 1로 설정
        while (!q.isEmpty()) { // 큐가 빌때까지 반복
            Integer startNode = q.poll(); // 탐색 시작 도시
            for (Integer node : map[startNode]) { // 탐색 시작 도시에서 갈 수 있는 도시들
                if (res[node] == 0) { // 만약 아직 방문하지 않은 도시라면
                    int cost = res[startNode] + 1; // 시작 도시에서 해당 도시 까지의 거리(실제로 해당 값에 - 1 한 값이 실제 거리이다.)
                    if (cost - 1 == k) {
                        map[0].add(node); // cost - 1이 k 와 같다면 map[0]에 추가
                    }
                    res[node] = cost; // 해당 도시의 거리를 저장
                    q.add(node); // 큐에 추가
                }
            }
        }
    }
}",dnjs2721
